event_date,root_zone_name,total_events
2026-02-11,"Корпус №6",874
2026-02-11,"Корпус №7",306
2026-02-11,"Корпус №8",788
2026-02-11,"Общежитие 1",849
2026-02-11,"Общежитие 3",1103
2026-02-11,"Общежитие 4",758
2026-02-11,"Общежитие 5",2318
2026-02-11,"Парковка Перекопская 15",552
2026-02-11,"Парковка Республики 9",73
2026-02-12,"АИ Корпус №1",193
2026-02-12,"АИ Корпус №2",33
2026-02-12,"АИ Корпус №3",1481
2026-02-12,"АИ Корпус №4",972
2026-02-12,"АИ Корпус №5",636
2026-02-12,"АИ Корпус №7",1173
2026-02-12,"Ишим Корпус №1",1364
2026-02-12,"Ишим Корпус №5",424
2026-02-12,"Ишим Корпус №6",69
2026-02-12,"Ишим Общежитие",1206
2026-02-12,"Кирова 25 (кадры, док обеспечение)",507
2026-02-12,"Корпус № 4 Приемная комиссия",630
2026-02-12,"Корпус №1",8098
2026-02-12,"Корпус №10",3714
2026-02-12,"Корпус №11",1745
2026-02-12,"Корпус №12",1903
2026-02-12,"Корпус №13",314
2026-02-12,"Корпус №14",28
2026-02-12,"Корпус №19",1315
2026-02-12,"Корпус №2",938
2026-02-12,"Корпус №22 Ленина 12 (Кап строй)",26
2026-02-12,"Корпус №22 Ленина 12 (Отдел вход с торца здания)",58
2026-02-12,"Корпус №22 Ленина 12 (СГИ)",107
2026-02-12,"Корпус №3",722
2026-02-12,"Корпус №4",4382
2026-02-12,"Корпус №5",5574
2026-02-12,"Корпус №6",962
2026-02-12,"Корпус №7",326
2026-02-12,"Корпус №8",902
2026-02-12,"Общежитие 1",875
2026-02-12,"Общежитие 3",1016
2026-02-12,"Общежитие 4",837
2026-02-12,"Общежитие 5",2358
2026-02-12,"Парковка Перекопская 15",724
2026-02-12,"Парковка Республики 9",74
2026-02-13,"АИ Корпус №1",258
2026-02-13,"АИ Корпус №2",26
2026-02-13,"АИ Корпус №3",793
2026-02-13,"АИ Корпус №4",626
2026-02-13,"АИ Корпус №5",476
2026-02-13,"АИ Корпус №7",746
2026-02-13,"АИ СК Колос",17
2026-02-13,"Ишим Корпус №1",1171
2026-02-13,"Ишим Корпус №5",354
2026-02-13,"Ишим Корпус №6",19
2026-02-13,"Ишим Общежитие",977
2026-02-13,"Кирова 25 (кадры, док обеспечение)",558
2026-02-13,"Корпус № 4 Приемная комиссия",574
2026-02-13,"Корпус №1",8949
2026-02-13,"Корпус №10",3755
2026-02-13,"Корпус №11",1868
2026-02-13,"Корпус №12",1564
2026-02-13,"Корпус №13",181
2026-02-13,"Корпус №14",26
2026-02-13,"Корпус №19",1642
2026-02-13,"Корпус №2",881
2026-02-13,"Корпус №22 Ленина 12 (Кап строй)",28
2026-02-13,"Корпус №22 Ленина 12 (Отдел вход с торца здания)",62
2026-02-13,"Корпус №22 Ленина 12 (СГИ)",102
2026-02-13,"Корпус №3",710
2026-02-13,"Корпус №4",5724
2026-02-13,"Корпус №5",5849
2026-02-13,"Корпус №6",974
2026-02-13,"Корпус №7",283
2026-02-13,"Корпус №8",836
2026-02-13,"Общежитие 1",841
2026-02-13,"Общежитие 3",1033
2026-02-13,"Общежитие 4",855
2026-02-13,"Общежитие 5",2402
2026-02-13,"Парковка Перекопская 15",745
2026-02-13,"Парковка Республики 9",67
2026-02-14,"АИ Корпус №1",2
2026-02-14,"АИ Корпус №2",2
2026-02-14,"АИ Корпус №3",334
2026-02-14,"АИ Корпус №4",29
2026-02-14,"АИ Корпус №5",9
2026-02-14,"АИ Корпус №7",154
2026-02-14,"АИ СК Колос",11
2026-02-14,"Ишим Корпус №1",356
2026-02-14,"Ишим Корпус №5",102
2026-02-14,"Ишим Общежитие",534
2026-02-14,"Корпус № 4 Приемная комиссия",110
2026-02-14,"Корпус №1",5529
2026-02-14,"Корпус №10",3134
2026-02-14,"Корпус №11",1085
2026-02-14,"Корпус №12",931
2026-02-14,"Корпус №13",239
2026-02-14,"Корпус №14",24
2026-02-14,"Корпус №19",622
2026-02-14,"Корпус №2",39
2026-02-14,"Корпус №3",683
2026-02-14,"Корпус №4",4082
2026-02-14,"Корпус №5",3266
2026-02-14,"Корпус №6",582
2026-02-14,"Корпус №7",237
2026-02-14,"Корпус №8",489
2026-02-14,"Общежитие 1",900
2026-02-14,"Общежитие 3",988
2026-02-14,"Общежитие 4",797
2026-02-14,"Общежитие 5",2412
2026-02-14,"Парковка Перекопская 15",276
2026-02-14,"Парковка Республики 9",15
2026-02-15,"АИ Корпус №7",2
2026-02-15,"Ишим Общежитие",380
2026-02-15,"Корпус № 4 Приемная комиссия",185
2026-02-15,"Корпус №1",164
2026-02-15,"Корпус №11",20
2026-02-15,"Корпус №13",2
2026-02-15,"Корпус №14",12
2026-02-15,"Корпус №19",60
2026-02-15,"Корпус №2",34
2026-02-15,"Корпус №4",298
2026-02-15,"Корпус №5",642
2026-02-15,"Корпус №6",60
2026-02-15,"Корпус №7",11
2026-02-15,"Корпус №8",239
2026-02-15,"Общежитие 1",639
2026-02-15,"Общежитие 3",794
2026-02-15,"Общежитие 4",634
2026-02-15,"Общежитие 5",1638
2026-02-15,"Парковка Перекопская 15",30
2026-02-15,"Парковка Республики 9",10
2026-02-16,"АИ Корпус №1",260
2026-02-16,"АИ Корпус №2",68
2026-02-16,"АИ Корпус №3",849
2026-02-16,"АИ Корпус №4",963
2026-02-16,"АИ Корпус №5",695
2026-02-16,"АИ Корпус №7",931
2026-02-16,"АИ СК Колос",303
2026-02-16,"Ишим Корпус №1",1343
2026-02-16,"Ишим Корпус №5",392
2026-02-16,"Ишим Корпус №6",38
2026-02-16,"Ишим Общежитие",1034
2026-02-16,"Кирова 25 (кадры, док обеспечение)",593
2026-02-16,"Корпус № 4 Приемная комиссия",578
2026-02-16,"Корпус №1",8671
2026-02-16,"Корпус №10",3588
2026-02-16,"Корпус №11",2029
2026-02-16,"Корпус №12",1365
2026-02-16,"Корпус №13",522
2026-02-16,"Корпус №14",38
2026-02-16,"Корпус №19",1826
2026-02-16,"Корпус №2",991
2026-02-16,"Корпус №22 Ленина 12 (Кап строй)",31
2026-02-16,"Корпус №22 Ленина 12 (Отдел вход с торца здания)",66
2026-02-16,"Корпус №22 Ленина 12 (СГИ)",82
2026-02-16,"Корпус №3",732
2026-02-16,"Корпус №4",5673
2026-02-16,"Корпус №5",5938
2026-02-16,"Корпус №6",1097
2026-02-16,"Корпус №7",280
2026-02-16,"Корпус №8",844
2026-02-16,"Общежитие 1",829
2026-02-16,"Общежитие 3",1076
2026-02-16,"Общежитие 4",753
2026-02-16,"Общежитие 5",2395
2026-02-16,"Парковка Перекопская 15",758
2026-02-16,"Парковка Республики 9",76
2026-02-17,"АИ Корпус №1",208
2026-02-17,"АИ Корпус №2",24
2026-02-17,"АИ Корпус №3",1373
2026-02-17,"АИ Корпус №4",1359
2026-02-17,"АИ Корпус №5",616
2026-02-17,"АИ Корпус №7",1366
2026-02-17,"АИ СК Колос",493
2026-02-17,"Ишим Корпус №1",1222
2026-02-17,"Ишим Корпус №5",291
2026-02-17,"Ишим Корпус №6",19
2026-02-17,"Ишим Общежитие",976
2026-02-17,"Кирова 25 (кадры, док обеспечение)",493
2026-02-17,"Корпус № 4 Приемная комиссия",866
2026-02-17,"Корпус №1",8314
2026-02-17,"Корпус №10",3132
2026-02-17,"Корпус №11",1905
2026-02-17,"Корпус №12",1284
2026-02-17,"Корпус №13",531
2026-02-17,"Корпус №14",54
2026-02-17,"Корпус №19",1663
2026-02-17,"Корпус №2",1099
2026-02-17,"Корпус №22 Ленина 12 (Кап строй)",41
2026-02-17,"Корпус №22 Ленина 12 (Отдел вход с торца здания)",74
2026-02-17,"Корпус №22 Ленина 12 (СГИ)",95
2026-02-17,"Корпус №3",709
2026-02-17,"Корпус №4",4783
2026-02-17,"Корпус №5",4414
2026-02-17,"Корпус №6",1095
2026-02-17,"Корпус №7",286
2026-02-17,"Корпус №8",903
2026-02-17,"Общежитие 1",851
2026-02-17,"Общежитие 3",1033
2026-02-17,"Общежитие 4",799
2026-02-17,"Общежитие 5",2347
2026-02-17,"Парковка Перекопская 15",718
2026-02-17,"Парковка Республики 9",81
2026-02-18,"АИ Корпус №1",233
2026-02-18,"АИ Корпус №2",39
2026-02-18,"АИ Корпус №3",776
2026-02-18,"АИ Корпус №4",1131
2026-02-18,"АИ Корпус №5",576
2026-02-18,"АИ Корпус №7",768
2026-02-18,"АИ СК Колос",327
2026-02-18,"Ишим Корпус №1",1243
2026-02-18,"Ишим Корпус №5",342
2026-02-18,"Ишим Корпус №6",41
2026-02-18,"Ишим Общежитие",859
2026-02-18,"Кирова 25 (кадры, док обеспечение)",462
2026-02-18,"Корпус № 4 Приемная комиссия",378
2026-02-18,"Корпус №1",8110
2026-02-18,"Корпус №10",3273
2026-02-18,"Корпус №11",2146
2026-02-18,"Корпус №12",1107
2026-02-18,"Корпус №13",404
2026-02-18,"Корпус №14",38
2026-02-18,"Корпус №19",1712
2026-02-18,"Корпус №2",1047
2026-02-18,"Корпус №22 Ленина 12 (Кап строй)",25
2026-02-18,"Корпус №22 Ленина 12 (Отдел вход с торца здания)",70
2026-02-18,"Корпус №22 Ленина 12 (СГИ)",90
2026-02-18,"Корпус №3",725
2026-02-18,"Корпус №4",6273
2026-02-18,"Корпус №5",6478
2026-02-18,"Корпус №6",941
2026-02-18,"Корпус №7",361
2026-02-18,"Корпус №8",875
2026-02-18,"Общежитие 1",835
2026-02-18,"Общежитие 3",961
2026-02-18,"Общежитие 4",914
2026-02-18,"Общежитие 5",2530
2026-02-18,"Парковка Перекопская 15",792
2026-02-18,"Парковка Республики 9",77
2026-02-19,"АИ Корпус №1",153
2026-02-19,"АИ Корпус №2",47
2026-02-19,"АИ Корпус №3",959
2026-02-19,"АИ Корпус №4",1145
2026-02-19,"АИ Корпус №5",574
2026-02-19,"АИ Корпус №7",1233
2026-02-19,"АИ СК Колос",323
2026-02-19,"Ишим Корпус №1",1264
2026-02-19,"Ишим Корпус №5",378
2026-02-19,"Ишим Корпус №6",8
2026-02-19,"Ишим Общежитие",963
2026-02-19,"Кирова 25 (кадры, док обеспечение)",479
2026-02-19,"Корпус № 4 Приемная комиссия",546
2026-02-19,"Корпус №1",8746
2026-02-19,"Корпус №10",3162
2026-02-19,"Корпус №11",1612
2026-02-19,"Корпус №12",983
2026-02-19,"Корпус №13",378
2026-02-19,"Корпус №14",69
2026-02-19,"Корпус №19",3161
2026-02-19,"Корпус №2",1083
2026-02-19,"Корпус №22 Ленина 12 (Кап строй)",28
2026-02-19,"Корпус №22 Ленина 12 (Отдел вход с торца здания)",46
2026-02-19,"Корпус №22 Ленина 12 (СГИ)",96
2026-02-19,"Корпус №3",976
2026-02-19,"Корпус №4",5097
2026-02-19,"Корпус №5",5201
2026-02-19,"Корпус №6",984
2026-02-19,"Корпус №7",366
2026-02-19,"Корпус №8",1161
2026-02-19,"Общежитие 1",1496
2026-02-19,"Общежитие 3",1000
2026-02-19,"Общежитие 4",801
2026-02-19,"Общежитие 5",2452
2026-02-19,"Парковка Перекопская 15",666
2026-02-19,"Парковка Республики 9",61
2026-02-20,"АИ Корпус №1",156
2026-02-20,"АИ Корпус №2",21
2026-02-20,"АИ Корпус №3",714
2026-02-20,"АИ Корпус №4",643
2026-02-20,"АИ Корпус №5",439
2026-02-20,"АИ Корпус №7",743
2026-02-20,"АИ СК Колос",235
2026-02-20,"Ишим Корпус №1",1164
2026-02-20,"Ишим Корпус №5",417
2026-02-20,"Ишим Корпус №6",22
2026-02-20,"Ишим Общежитие",966
2026-02-20,"Кирова 25 (кадры, док обеспечение)",465
2026-02-20,"Корпус № 4 Приемная комиссия",399
2026-02-20,"Корпус №1",8810
2026-02-20,"Корпус №10",3363
2026-02-20,"Корпус №11",1955
2026-02-20,"Корпус №12",844
2026-02-20,"Корпус №13",253
2026-02-20,"Корпус №14",48
2026-02-20,"Корпус №19",1973
2026-02-20,"Корпус №2",1120
2026-02-20,"Корпус №22 Ленина 12 (Кап строй)",24
2026-02-20,"Корпус №22 Ленина 12 (Отдел вход с торца здания)",72
2026-02-20,"Корпус №22 Ленина 12 (СГИ)",113
2026-02-20,"Корпус №3",763
2026-02-20,"Корпус №4",5302
2026-02-20,"Корпус №5",6178
2026-02-20,"Корпус №6",971
2026-02-20,"Корпус №7",409
2026-02-20,"Корпус №8",828
2026-02-20,"Общежитие 1",824
2026-02-20,"Общежитие 3",994
2026-02-20,"Общежитие 4",785
2026-02-20,"Общежитие 5",2404
2026-02-20,"Парковка Перекопская 15",794
2026-02-20,"Парковка Республики 9",77
2026-02-21,"АИ Корпус №3",300
2026-02-21,"АИ Корпус №4",327
2026-02-21,"АИ Корпус №5",2
2026-02-21,"АИ Корпус №7",284
2026-02-21,"АИ СК Колос",37
2026-02-21,"Ишим Корпус №1",373
2026-02-21,"Ишим Корпус №5",138
2026-02-21,"Ишим Общежитие",427
2026-02-21,"Корпус № 4 Приемная комиссия",62
2026-02-21,"Корпус №1",5352
2026-02-21,"Корпус №10",2952
2026-02-21,"Корпус №11",1241
2026-02-21,"Корпус №12",290
2026-02-21,"Корпус №13",127
2026-02-21,"Корпус №14",20
2026-02-21,"Корпус №19",846
2026-02-21,"Корпус №2",9
2026-02-21,"Корпус №22 Ленина 12 (Кап строй)",2
2026-02-21,"Корпус №3",632
2026-02-21,"Корпус №4",4114
2026-02-21,"Корпус №5",3968
2026-02-21,"Корпус №6",628
2026-02-21,"Корпус №7",186
2026-02-21,"Корпус №8",531
2026-02-21,"Общежитие 1",684
2026-02-21,"Общежитие 3",795
